id,word_representation,outwear,top,trousers,women dresses,women skirts
4659,w165492 w500005 w221983 w254429 w366000 w217871 w147343 w34893 w358149 w280384 w225739 w292000 w101837 w141635 w54702 w368487 w362009,0,0,1,0,1
4660,w162834 w232128 w119442 w151648 w23940 w326377 w123298 w34893 w96434 w1867 w120979 w50916 w500190,1,1,0,0,0
4661,w377964 w137669 w255331 w90437 w197783 w311583 w144132 w390708 w48576 w311583 w73217 w333024 w173688 w85858 w241910 w311583 w234583 w66980 w393975 w276577 w381413 w272605 w342007,1,0,1,0,0
4662,w377964 w137669 w500053 w89538 w1867 w120979 w187552 w281102 w241910 w311583 w34893 w286596 w276473 w180930 w79055 w70969 w393975 w358149 w40081 w304300 w206393 w15393,1,0,1,0,0
4663,w237465 w256553 w286461 w500037 w34893 w171137 w221983 w89538 w257095 w193800 w337551 w33992,0,1,0,0,1
4664,w500010 w219120 w279437 w194870 w173971 w247037 w364496 w314686 w155034 w254429 w42500 w186076 w97583 w194870 w20297 w311583 w189406 w371640 w382355 w374393 w127717 w399554 w345594 w59869 w225279 w273391 w109047,0,0,1,0,0
4665,w237465 w53495 w306061 w372126 w47982 w66980 w189406 w71392 w127234 w500037 w209018 w384021 w356891 w250138 w217871 w77504 w88895 w15393 w103141 w105773 w45021 w380347 w201668,1,0,0,1,0
4666,w136665 w94172 w256214 w384021 w1867 w120979 w250138 w286596 w276473 w115004 w322224 w392167 w194427 w311215 w5348 w42169 w256897 w270233 w33502 w269165 w82341 w370005 w66217,1,0,0,1,0
4667,w158995 w127737 w34893 w223408 w158353 w500004 w138576 w138132 w15393 w19617 w186076 w111248 w291764 w221697 w43220 w320917 w257789 w105773 w12216,1,0,1,0,0
4668,w270233 w187972 w240587 w34504 w186076 w289586 w381553 w162965 w66980 w194870 w5260 w93366 w195317 w286461 w34893 w87179 w39218 w19390 w339029 w331534 w34234 w111939 w253354 w127234 w341569 w252620 w234583 w239430 w33992,1,1,0,0,0
4669,w137669 w34893 w204762 w101681 w387063 w225898 w251288 w374393 w305202 w71240 w48576 w311583 w34893 w255783 w69002 w203431 w241910 w66980 w393975 w358149 w178812 w40795 w331534 w267098 w118125,1,1,1,0,0
4670,w373517 w347736 w159941 w34893 w39218 w223408 w277002 w135856 w171593 w33992 w93366 w45765 w34893 w111248 w204762 w101681 w150422 w391856 w217131 w314686,0,1,1,0,0
4671,w158995 w241780 w332305 w34893 w223408 w267845 w180757 w115724 w1867 w120979 w19617 w186076 w111248 w303894 w331536 w121255 w193800 w120979 w194870 w12216,0,1,0,0,0
4672,w247655 w292000 w254429 w342153 w186076 w141327 w161948 w66980 w34893 w121255 w193800 w280631 w198528 w1867 w120979 w217871 w126631 w119716 w263923 w314686 w217871 w254429 w39294 w225739 w172013 w34893 w308584,0,1,1,0,0
4673,w194870 w220342 w308610 w98471 w334615 w310983 w36882 w217871 w315521 w354661 w259930 w186076 w44158 w240313 w26335 w74232 w392167 w311583 w120502,1,1,1,0,0
4674,w207614 w382355 w500013 w296780 w27377 w115724 w342007 w311583 w34893 w219120 w120979 w207614 w751 w386149 w20297 w305202 w188610 w163996 w15393,1,1,0,0,0
4675,w256553 w182887 w204762 w327385 w392147 w325608 w186076 w334524 w217871 w207614 w335875 w347032 w120979 w186076 w240587,0,1,1,0,0
4676,w29880 w215152 w84933 w298189 w198528 w158353 w120979 w270233 w177420 w41327 w151648 w155034 w152735 w279541 w48576 w334524 w217871 w279522 w43233 w399290 w279437 w22966 w329599 w173688 w399554 w35857 w314686,0,1,1,0,0
4677,w377271 w15393 w71369 w207614 w20434 w35857 w217871 w279437 w20894 w295206 w198528 w221983,1,0,0,0,1
4678,w247655 w254429 w342153 w186076 w194870 w141327 w161948 w66980 w34893 w368487 w12685 w204762 w298189 w321998 w294820 w217871 w254429 w39294 w225739 w34893 w308584,0,1,1,0,0
4679,w42169 w194870 w225739 w254516 w173688 w85858 w126631 w119716 w314686 w254429 w306830 w34893 w346100 w225739 w194870 w373432 w94172 w553 w277040 w336335,1,0,1,0,0
4680,w34893 w5797 w83112 w286461 w190871 w22890 w342007 w239044 w197145 w44496 w147936 w22890 w75397 w118355 w395855 w218713 w194870 w10271,1,0,0,0,0
4681,w42169 w94172 w225739 w254516 w267098 w276473 w263923 w2470 w241910 w254429 w306830 w34893 w346100 w225739 w194870 w289829 w94172 w261297 w193306 w120979,0,1,1,0,0
4682,w194870 w236280 w66217 w207614 w172013 w169548 w195815 w256553 w37419 w218713 w286461 w89538 w63426 w306447 w286596 w276473 w241910 w217871 w111248 w289292 w333652 w197783 w193800 w120979 w279289 w378979 w335583 w66217 w207614 w194870 w189105 w384336 w236835,0,1,1,0,0
4683,w254516 w118355 w144920 w187552 w121255 w193800 w335875 w120979 w254429 w50563 w311583 w380347 w22590 w217871 w34893 w62255 w93366 w112319 w165609 w317619 w61795 w66980 w177163 w109047,0,1,1,0,0
4684,w127737 w234583 w333024 w276473 w217871 w188324 w250138 w380347 w253067 w316995 w332345 w282225 w115114 w130532,0,0,1,1,0
4685,w338587 w265142 w8954 w111248 w292000 w305137 w182664 w384857 w47586 w235668 w240587 w305925 w207614 w386149 w20894 w163996 w286596 w26335 w162756 w116057 w15393,1,0,0,0,0
4686,w237465 w125056 w334211 w66980 w254516 w111411 w40795 w194827 w290610 w250138,0,0,0,1,0
4687,w247655 w270233 w261113 w241392 w158353 w500001 w708 w267845 w180757 w115724 w1867 w120979 w111248 w90437 w500005 w234583 w241910,0,1,1,0,0
4688,w157401 w229673 w256553 w97300 w34893 w320917 w109106 w198528 w376233 w221983 w217871 w232128 w183833 w77002 w361972 w347032 w172717 w273391 w193067,0,0,1,0,1
4689,w256553 w87218 w70995 w286461 w7718 w373782 w70673 w342007 w217871 w66980 w373517 w202485 w10065 w204762 w202056 w500341,1,1,0,0,0
4690,w374768 w392692 w500005 w380494 w241910 w217871 w178853 w241910 w311583 w219120 w259567 w233615 w121255 w193800 w120979,0,1,1,0,0
4691,w230409 w33852 w109269 w369689 w377961 w217871 w286596 w62255 w500394 w1867 w120979 w270233 w223897 w19283 w260920 w34893 w81461 w375163 w71220 w217871 w327774 w90685 w34893 w382355 w374393 w313954 w133871 w399198 w36882,0,1,0,0,0
4692,w373517 w256905 w66217 w186076 w185000 w162965 w34893 w197783 w39082 w241910 w311583 w231719 w217871 w120502 w217871 w335611 w240417 w215500 w1867 w120979 w207614 w373517 w331536 w295346 w92187 w314686,0,1,1,0,0
4693,w29880 w215152 w202485 w261297 w162756 w283853 w500021 w270233 w177420 w41327 w151648 w155034 w152735 w279541 w48576 w334524 w217871 w43233 w186076 w399290 w279437 w22966 w329599 w115724 w76084 w71240,1,1,0,0,0
4694,w186494 w270233 w223897 w330842 w185379 w204762 w500697 w15393 w334750 w150422 w48576 w34893 w126729 w22890 w305410 w198528 w33992 w207614 w34893 w82341 w279389,1,1,0,0,0
4695,w194870 w236280 w66217 w207614 w172013 w169548 w195815 w256553 w37419 w218713 w286461 w89538 w115771 w267098 w332345 w217871 w189175 w115724 w1867 w120979 w279289 w378979 w335583 w207614 w194870 w189105 w384336 w236835,0,1,1,0,0
4696,w372212 w127707 w186076 w282945 w391575 w66980 w294599 w234775 w206393 w338587 w33841 w106085 w361596 w118125,1,1,0,0,0
4697,w186457 w373517 w294269 w209913 w24292 w66980 w224831 w195317 w34893 w111248 w104709 w384021 w33992 w311583 w11291 w321998 w312941 w200253 w399113 w207476 w375088 w6645 w202665 w86171 w241910,0,1,1,0,0
4698,w327385 w388432 w115724 w36882 w42169 w311583 w8 w121802 w322219 w500690 w173688 w384021 w162756 w90685 w138132 w15393,1,1,0,0,0
4699,w194870 w83749 w256553 w37419 w218713 w111248 w70856 w500039 w250138 w500071 w179664 w236919 w91800 w314686,0,0,1,1,0
4700,w373517 w347736 w159941 w162965 w39218 w223408 w106085 w63426 w386149 w92187 w241910 w93366 w45765 w93366 w111248 w115549 w213509 w500021,1,0,1,0,0
4701,w261113 w366000 w181937 w327489 w250138 w33587 w343216 w286596 w276473 w133211 w92187 w70969 w334392 w365489 w5328 w311583 w383674 w215985,0,0,1,1,0
4702,w195317 w164832 w381413 w374393 w194870 w286461 w309353 w373517 w386149 w92187 w241910 w212359 w171593 w1867 w120979,0,1,1,0,0
4703,w372212 w127707 w282945 w391575 w380881 w66980 w313954 w104709 w173430 w120979 w377703 w173688 w85858 w241910,0,1,1,0,0
4704,w305957 w254429 w215751 w287643 w45765 w128292 w359340 w66980 w111411 w113225 w217871 w298307 w366139 w120979 w239044 w107401 w94486 w320917 w261583 w124971 w371438 w111939,1,0,0,0,0
4705,w275176 w1867 w120979 w311583 w223408 w188727 w366000 w217871 w147343 w34893 w289496 w32497 w358149 w280384 w225739 w292000 w101837 w240630 w90437 w264538 w15393,1,1,0,0,0
4706,w116936 w342532 w241380 w280823 w221983 w335583 w68504 w372126 w142139 w66801 w374393 w260975 w207629 w396665 w92187 w241910,0,0,1,0,1
4707,w500006 w366835 w230090 w360226 w327489 w376233 w221983 w134152 w111248 w194827 w181937 w277040 w121255 w193800 w33992 w215791 w15393 w111248,1,1,0,0,1
4708,w50127 w217871 w163419 w374012 w120502 w217871 w368918 w19283 w236731 w186076 w194870 w149925 w339655 w374393 w34893 w290531 w255783 w197783 w47586 w120979 w500004 w29380 w384021 w51947 w138132 w75397,1,1,0,0,0
4709,w241163 w218210 w295366 w21643 w337134 w134152 w181937 w261297 w173688 w384021 w50316 w280823 w250138 w311583 w500061 w322219 w172251 w105773 w194870 w253067 w204762 w241910,0,0,1,1,0
4710,w237465 w256553 w218713 w286461 w34893 w197783 w276714 w91037 w366000 w206393 w15393 w311583 w39218 w217978 w241910,1,0,1,0,0
4711,w198149 w197783 w193800 w1867 w120979 w254429 w19283 w302297 w293558 w16587 w113361 w173688 w347760 w368487 w7678 w198528 w12685,0,1,1,0,0
4712,w325666 w256553 w342153 w90685 w66980 w254516 w240313 w257531 w111248 w164005 w105918 w291417 w112474 w221983,0,0,0,0,1
4713,w237465 w102200 w186076 w306817 w34893 w39218 w111248 w380494 w277040 w283853 w280823 w221983,0,0,0,0,1
4714,w34893 w171137 w221983 w311583 w333524 w378979 w68504 w372126 w142139 w66801 w374393 w260975 w7624 w320917 w256214 w384021,1,0,0,0,1
4715,w241780 w332305 w127737 w34893 w223408 w280823 w126056 w351537 w250138 w89538 w19617 w186076 w111248 w197783 w193800 w1867 w120979 w105773 w194870,0,1,0,1,0
4716,w395855 w61795 w286461 w308610 w111248 w500598 w173688 w399554 w314686 w217871 w111248 w200126 w124971 w371438 w279028 w75397,1,0,1,0,0
4717,w42169 w194870 w225739 w254516 w338587 w359330 w115724 w145577 w162756 w342007 w254429 w306830 w34893 w346100 w225739 w194870 w289829 w373432 w261297 w197783 w193800 w331534 w118125 w120979,1,1,0,0,0
4718,w195317 w356690 w186076 w185000 w194870 w156065 w7718 w373075 w131051 w261589 w69002 w171593 w197783 w47586 w311583 w204762 w13621 w180377 w36882,0,1,0,0,0
4719,w254516 w356796 w191555 w270233 w82341 w245065 w247655 w270233 w77504 w186076 w382355 w368663 w338587 w171593 w36882 w261297 w186648 w235089 w15393 w311583 w164528 w234583,1,1,0,0,0
4720,w195317 w381413 w374393 w194870 w115114 w286461 w309353 w373517 w42402 w333227 w333652 w36882 w335611 w240417 w304051 w261297 w256214 w384021 w71240,1,1,0,0,0
4721,w500049 w239044 w302766 w311583 w129473 w338587 w162756 w239430 w221983 w311583 w293859 w2372 w298189 w198528 w158353 w120979 w186076 w79880,0,1,0,0,1
4722,w210717 w227401 w66980 w213553 w500190 w366139 w305137 w39218 w217871 w8992 w320081 w386149 w161247 w234775 w69952,1,0,1,0,0
4723,w155034 w182887 w104709 w384021 w376233 w305410 w198528 w50316 w250138 w186076 w240587 w334524 w217871 w101837 w331534 w273956 w314686 w186076 w240587,0,0,1,1,0
4724,w256553 w182887 w393660 w256214 w384021 w250138 w186076 w240587 w334524 w217871 w277040 w365489 w380494 w376233 w221983 w311583 w356634 w234583 w240587 w148781,0,0,0,1,1
4725,w237465 w125056 w334211 w66980 w254516 w111411 w336682 w333024 w193800 w125289 w356891 w250138,0,0,0,1,0
4726,w225739 w194870 w111248 w133837 w36882 w217871 w136665 w133157 w393660 w123298 w217871 w230409 w500012 w155034 w236731 w378209 w338587 w33841 w106085 w361596 w118125,1,1,0,0,0
4727,w135270 w217871 w254516 w500161 w342532 w198528 w221983 w20297 w239332 w56311 w34893 w81629 w155657 w204762 w101681 w500092 w500571 w109047,0,0,1,0,1
4728,w318673 w200785 w183259 w55693 w342007 w301033 w194870 w20160 w374393 w194870 w223736 w237465 w186076 w151648 w378209 w500253 w500267 w8103 w118624 w193067 w358094 w194870 w86534,1,0,1,0,0
4729,w237465 w256553 w286461 w500005 w399290 w320148 w221983 w321502 w384021 w233290 w47586 w33992,0,1,0,0,1
4730,w112319 w66980 w194870 w167930 w260687 w195815 w500107 w39222 w207614 w194870 w316201 w20297 w87218 w236352 w82341 w374393 w34893 w117203 w48776 w267098 w15393 w48576 w386149 w173430 w165492 w70969,1,0,1,0,0
4731,w225739 w34893 w301260 w239430 w255783 w242257 w392167 w111248 w171593 w36882 w183601 w311583 w160701 w61358 w322219 w139689 w295346 w263923 w314686 w500119,1,1,1,0,0
4732,w195317 w127737 w277040 w333024 w70856 w500056 w111248 w74855 w286596 w276473 w314686 w141432 w186076 w194870 w331946 w60036 w358693 w204762 w500015 w319646 w36882,0,1,1,0,0
4733,w254516 w356796 w191555 w270233 w82341 w245065 w247655 w270233 w77504 w382355 w84933 w121255 w193800 w118355 w334392 w285654 w22890 w120979 w261297 w164528 w234583 w116919 w241910,0,1,1,0,0
4734,w373517 w37419 w358253 w162965 w286461 w68194 w85858 w234583 w241910 w34893 w40863 w121255 w380494 w12685,0,0,1,0,0
4735,w247655 w270233 w261113 w241392 w158353 w500001 w708 w312941 w80938 w174229 w376233 w221983 w141635 w230612 w264060 w314686,0,0,1,0,1
4736,w112319 w66980 w167930 w260687 w195815 w500107 w39222 w207614 w194870 w316201 w20297 w87218 w236352 w82341 w374393 w34893 w69002 w369717 w376233 w70856 w250138 w48576 w34893 w116515 w314079 w300401 w351537 w163007,1,0,0,1,0
4737,w83749 w194870 w115114 w66980 w500172 w86171 w241910 w158961 w22890 w305410 w92429 w33992 w145683,0,0,1,0,0
4738,w325666 w61795 w342153 w90685 w66980 w254516 w240313 w257531 w111248 w164005 w105918 w255783 w34893 w171137 w221983,0,0,0,0,1
4739,w195317 w157577 w194870 w20160 w374393 w194870 w178656 w247655 w195317 w146990 w286461 w189406 w396039 w289496 w7718 w49235 w177163 w193067 w253354 w311583 w34893 w10065 w263854 w75397,1,0,1,0,0
4740,w105773 w139681 w96683 w277040 w221983 w76913 w311583 w293859 w186076 w368487 w26335 w142266 w331534 w121255 w193800 w120979 w311583 w225739 w114635,0,1,0,0,1
4741,w373517 w350483 w37419 w358253 w286461 w89538 w171137 w68396 w115724 w71240 w311583 w298189 w198528 w172823 w33992,1,1,0,0,0
4742,w195317 w34893 w133070 w6691 w241910 w311583 w376672 w12622 w217871 w336139 w27377 w66706 w1867 w120979 w186076 w194870 w327385 w29840 w374577,0,1,1,0,0
4743,w186494 w270233 w223897 w330842 w185379 w238625 w36882 w48576 w286596 w61795 w222419 w121255 w193800 w272605 w342007 w34893 w82341 w111498 w279389,1,1,0,0,0
4744,w500049 w239044 w302766 w311583 w129473 w500050 w19054 w367002 w150363 w71240 w217871 w312941 w500151 w213720 w1867 w120979 w186076 w79880,1,1,0,0,0
4745,w247655 w292000 w342153 w186076 w194870 w141327 w161948 w66980 w34893 w7718 w21558 w127109 w225279 w48776 w197783 w217871 w29840 w300610 w1867 w120979 w217871 w254429 w39294 w225739 w34893 w308584,0,1,1,0,0
4746,w155034 w182887 w368487 w276473 w89538 w337551 w120979 w311583 w54702 w186076 w334524 w217871 w207614 w89000 w380881 w149025 w314686 w500148 w500393 w240587 w148781,0,1,1,0,0
4747,w167111 w189406 w279437 w194870 w351537 w335611 w240417 w115724 w1867 w120979 w59496 w34893 w189307 w352013 w144920 w187552 w277040 w365489 w283741 w320081 w169896 w221983,0,1,0,0,1
4748,w386891 w391558 w500002 w374574 w127737 w286083 w8992 w81482 w101762 w234583 w85858 w221983 w89538 w105773 w12216 w217871 w34893 w87179 w289496 w87594 w70856 w250138 w311583 w390708,0,0,0,1,1
4749,w342153 w93605 w8992 w116919 w165492 w250138 w392147 w376233 w116919 w221983 w237465 w256553 w218713 w243012 w194870 w115114 w107942,0,0,0,1,1
4750,w119784 w194870 w125704 w31180 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w41128 w373517 w294269 w78494 w238644 w174897 w240625 w189113 w165609 w500064 w267098 w276473 w12685 w105773 w194870 w279541 w261801 w253067 w311583 w314861 w286596 w322224 w15393,1,0,1,0,0
4751,w34893 w71369 w50316 w33992 w93366 w34893 w388541 w86449 w207614 w51947 w119705 w159413 w59496 w151810 w1867 w120979,0,1,0,0,0
4752,w105773 w48776 w33992 w186076 w310549 w77100 w115724 w22890 w75397 w194870 w74442 w365738 w126729 w305814 w399845 w34893 w182976 w197783 w366000 w15393,1,1,0,0,0
4753,w195317 w87218 w70995 w286461 w330249 w197783 w217871 w392128 w66980 w373517 w10065 w69002 w241910 w311583 w247037,0,0,1,0,0
4754,w373517 w347736 w256905 w66217 w185000 w162965 w34893 w197783 w39082 w204762 w362007 w197783 w217871 w89538 w242257 w380494 w241910 w373517 w44158 w116136 w115724 w138576 w71240,1,0,1,0,0
4755,w388086 w268930 w136665 w333024 w33992 w311583 w368487 w276473 w8992 w337551 w120979 w311583 w54702 w217871 w343753 w34893 w382355 w374393 w265585,0,1,0,0,0
4756,w371473 w227401 w66980 w213553 w500216 w1867 w120979 w305137 w39218 w217871 w8992 w320081 w366000 w225279 w273391 w109047,0,1,1,0,0
4757,w266998 w15393 w311583 w120502 w19283 w302297 w207614 w293558 w16587 w113361 w89538 w162756 w239430 w380494 w221983,1,0,0,0,1
4758,w270233 w187972 w240587 w34504 w186076 w289586 w381553 w66980 w194870 w5260 w93366 w195317 w254429 w286461 w34893 w87179 w39218 w204762 w101681 w327385 w338476 w75409 w241910 w311583 w127234 w115724 w36882,0,1,1,0,0
4759,w386891 w391558 w500002 w374574 w34893 w286083 w8992 w116919 w376233 w221983 w105773 w194870 w12216 w34893 w87179 w289496 w172358 w27013 w368487 w276473 w322224 w392167,1,0,0,0,1
4760,w135270 w115724 w74022 w71240 w311583 w293859 w217871 w186076 w368487 w226937 w226937 w500333 w314686 w127064 w203588 w101681 w311583 w225739 w114635,1,0,1,0,0
4761,w207476 w375088 w6645 w202665 w86171 w158337 w241910 w311583 w182322 w384021 w216543 w193800 w75397 w217871 w225739 w34893 w382355 w374393 w265585,1,0,1,0,0
4762,w207614 w382355 w140585 w241910 w155034 w34893 w195698 w33841 w198149 w314686 w207614 w34893 w751 w20297 w198149 w109047,0,0,1,0,0
4763,w194870 w256553 w37419 w218713 w286461 w292000 w351537 w223059 w293013 w280823 w250138 w115549 w213509 w500021,1,0,0,1,0
4764,w127737 w34893 w89538 w121255 w193800 w156342 w33992 w111248 w223173 w323852 w311583 w369717 w153544 w217871 w141432 w186076 w194870 w331946 w60036 w111248 w340988 w12685,0,1,1,0,0
4765,w343216 w376233 w221983 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w247655 w204698 w34893 w20297 w39809 w138132 w256214 w384021 w336335,1,0,0,0,1
4766,w195317 w381413 w374393 w194870 w115114 w286461 w309353 w373517 w111248 w377703 w286596 w120979 w209673 w218128 w36882 w204762 w101681,0,1,0,0,0
4767,w247655 w270233 w261113 w241392 w158353 w500001 w93240 w149790 w354661 w233290 w376233 w221983 w500022 w215841 w30219 w16587 w12685,0,0,1,0,1
4768,w225739 w194870 w111248 w136665 w205991 w3831 w240313 w314686 w217871 w500012 w186457 w155034 w236731 w378209 w84716 w12685,1,0,1,0,0
4769,w195317 w256553 w70995 w186457 w194870 w286461 w34893 w223408 w341569 w286596 w92187 w70969 w111248 w7718 w328283 w176134 w121255 w193800 w1867 w120979,0,1,1,0,0
4770,w41024 w256553 w95569 w174897 w103096 w237465 w256553 w34504 w186076 w151648 w194870 w290970 w111248 w34893 w171137 w221983 w311583 w335793 w390708 w217871 w34893 w300670 w156065 w162041 w95327 w173688 w94172 w247466,1,0,0,0,1
4771,w392692 w194870 w234583 w85858 w181937 w323852 w111248 w121255 w193800 w378110 w118125 w342007 w311583 w135602 w121255 w193800 w364496 w120979,1,1,0,0,0
4772,w270233 w261113 w241392 w158353 w500001 w708 w93240 w292024 w264643 w336335 w121255 w193800 w280631 w198528 w1867 w120979,1,1,0,0,0
4773,w66980 w194827 w181937 w268432 w250138 w209018 w384021 w163007 w237465 w256553 w243012 w194870 w115114 w186457 w107942,1,0,0,1,0
4774,w102200 w186076 w306817 w286461 w34893 w39218 w261297 w173430 w120979 w250138,0,0,0,1,0
4775,w215152 w84933 w202485 w158353 w331474 w133837 w388086 w47554 w71240 w177420 w41327 w151648 w155034 w152735 w279541 w48576 w334524 w217871 w279522 w43233 w186076 w399290 w279437 w22966 w329599 w7718 w186322 w69002 w294820,0,1,0,0,0
4776,w159784 w359088 w82660 w333024 w133831 w250138 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w247655 w204698 w34893 w253845 w81365 w126729 w194328 w24656,0,1,0,1,0
